size_sqft,bedrooms,age_years,distance_km,has_garage,crime_index,school_rating,price_usd
1380,3,34.9,13.09,0,55.7,10.0,237465
928,3,22.6,4.13,1,56.6,5.9,202833
1810,4,48.8,5.0,1,89.1,4.6,257918
1873,3,36.5,12.25,0,36.2,5.3,202465
2145,4,10.6,20.5,1,95.0,7.2,317571
1132,1,55.0,23.19,1,31.1,7.1,161357
1147,3,0.0,3.76,1,55.8,5.7,188133
1830,4,29.6,6.42,0,32.1,6.3,267357
1564,4,9.6,13.09,0,54.6,7.1,250926
657,2,48.2,17.01,0,64.7,9.0,137060
1788,4,23.8,0.1,1,50.5,7.5,285087
674,2,8.1,10.52,0,64.6,6.2,136351
1127,3,16.0,7.08,0,43.6,6.7,191533
2276,4,9.3,0.1,1,19.3,8.2,373284
2512,6,15.4,1.98,1,59.4,9.5,438261
992,3,15.1,6.59,1,50.5,5.3,151966
1435,5,8.7,10.35,0,42.8,8.7,252022
1621,5,24.1,16.05,0,43.8,6.5,240619
2491,5,25.9,12.13,0,56.1,4.6,299089
1354,3,5.1,15.69,1,37.8,4.3,236458
1362,2,0.0,10.16,1,55.6,9.0,250752
2374,7,24.7,5.77,1,67.8,9.2,382651
1413,4,28.0,8.9,1,80.9,6.1,211396
1961,5,31.0,14.17,0,71.1,6.7,274701
861,2,28.3,16.2,1,52.4,4.3,138949
1514,5,43.6,9.11,1,53.9,8.1,245167
770,3,35.0,4.43,1,44.0,7.0,130113
1072,4,60.2,12.01,0,43.0,4.7,128362
2020,5,66.5,12.87,1,63.1,7.3,278761
1575,4,0.0,17.4,1,45.4,4.9,219098
1440,4,0.0,5.93,0,55.5,7.8,252379
1226,4,19.9,5.99,1,35.6,5.4,190093
1490,4,27.6,14.54,1,70.6,7.5,203976
1751,4,18.9,7.56,0,45.2,6.0,340315
2091,6,30.6,7.3,0,66.3,3.5,342180
400,2,15.9,17.52,1,39.4,8.5,98326
1184,2,9.6,1.77,1,38.6,8.6,238106
1680,4,11.9,22.34,0,69.9,6.2,255552
1551,4,17.0,6.32,1,40.6,7.4,257434
1802,5,32.7,15.2,1,26.5,7.7,285869
1734,4,12.7,9.35,1,34.4,7.7,275507
1448,5,15.7,11.63,1,62.9,9.6,285630
1337,4,28.6,8.42,0,61.4,7.6,240202
1477,4,17.0,15.14,1,38.6,6.5,272003
2174,7,36.8,7.92,1,40.5,7.6,351755
1234,3,6.2,6.56,0,60.1,6.4,252463
1569,4,3.0,20.88,0,69.7,5.4,218291
1692,3,24.6,10.18,0,49.0,8.8,302522
2380,6,26.1,5.95,1,58.3,7.8,356825
1450,2,7.0,1.06,1,63.1,4.2,192160
2079,6,40.2,21.19,1,82.3,6.0,337755
2216,6,48.9,6.69,1,32.7,8.1,357221
1568,4,10.6,22.37,1,40.0,4.7,240524
1495,4,42.3,12.39,1,42.4,5.9,211242
1435,4,0.0,10.86,0,62.4,10.0,224360
1472,3,36.1,11.02,0,46.2,6.5,186953
2027,5,7.1,23.3,0,54.7,8.6,299678
1716,5,34.6,0.1,1,51.8,9.3,289059
1718,3,5.6,11.29,1,50.0,5.6,211506
1037,3,19.0,8.41,1,51.6,7.4,225509
1116,1,7.8,8.72,0,65.4,10.0,170577
2672,7,16.8,10.9,1,35.4,7.7,444506
1511,3,47.4,8.4,0,47.8,10.0,207062
1213,4,18.4,11.13,0,31.8,6.0,197532
2316,5,51.7,9.86,0,53.4,9.7,354192
1741,3,14.2,2.12,0,47.1,7.0,287773
1889,5,42.4,12.29,0,66.0,6.5,255468
1531,3,0.0,14.3,0,49.9,8.0,248820
1441,2,15.7,6.75,0,43.3,6.8,231731
1515,4,12.0,21.21,1,46.3,6.9,228246
909,1,43.1,18.01,0,75.9,7.7,79802
1556,3,22.8,15.06,1,26.4,4.3,207000
1748,4,0.0,14.99,0,40.6,5.8,250688
2525,7,0.3,10.18,1,50.5,8.1,406511
1643,5,4.8,16.85,1,40.5,8.5,315157
433,2,34.0,19.42,0,57.4,7.5,87300
1553,4,32.1,14.85,1,49.2,7.4,215680
2970,5,15.5,6.58,1,53.8,7.6,482369
2033,5,11.8,9.76,1,51.8,8.4,324135
1195,4,30.7,13.44,1,48.5,4.9,200156
1896,6,3.1,15.03,1,30.6,6.2,284669
1229,3,26.9,9.54,0,52.6,6.9,173665
923,1,25.6,6.6,0,23.5,7.3,171227
1426,3,15.9,19.51,0,39.9,3.8,165533
1646,6,26.0,3.57,0,57.3,5.1,260045
664,1,21.5,4.35,0,67.8,7.0,121303
1025,2,27.5,2.04,1,85.2,8.5,151495
1605,5,0.0,4.34,1,43.6,6.4,236816
1396,3,29.2,17.48,0,37.0,6.0,213031
1797,4,35.4,17.68,0,57.8,7.8,318904
993,4,24.8,9.56,0,78.0,6.5,170299
1957,5,29.0,12.98,0,73.0,8.3,301246
1008,2,18.4,9.94,0,34.5,6.7,135402
2421,5,33.4,2.85,1,47.9,5.3,392069
742,3,21.0,23.31,0,62.8,9.1,109189
1054,3,2.8,18.25,1,63.8,8.9,214019
1809,6,32.3,12.13,1,58.9,5.6,290711
2432,7,0.0,4.86,1,43.3,7.6,417663
1758,4,24.2,8.65,1,58.7,6.5,283016
1881,4,14.2,5.85,1,63.9,7.9,313352
1609,5,13.3,10.59,1,36.0,5.7,269520
1087,4,22.6,11.86,1,70.0,8.3,214859
1355,2,9.4,7.95,0,64.9,8.8,193880
994,3,27.7,1.27,1,38.9,5.6,170916
961,2,20.9,22.79,0,63.9,7.1,164013
1801,4,10.7,11.43,1,62.2,8.8,292526
1038,3,40.1,12.74,0,62.8,5.5,132244
1760,3,23.1,7.47,0,73.6,6.0,271259
949,2,29.5,0.63,0,49.8,8.0,182202
1748,4,41.2,9.5,1,55.0,6.8,225088
1356,3,41.0,8.06,0,10.4,4.6,209336
2303,6,28.7,14.26,1,66.7,6.5,340477
1762,4,15.5,15.44,0,65.3,9.6,283829
2218,7,0.0,14.59,1,70.3,10.0,368461
1222,3,23.1,15.93,1,35.9,6.0,199546
1628,6,36.4,20.82,0,64.4,5.6,179773
1109,3,25.3,12.34,0,65.3,6.3,139573
1393,3,0.0,16.6,0,40.2,9.7,245260
1469,5,33.1,12.96,1,65.8,8.3,302682
1237,3,34.0,0.1,0,56.9,9.2,215688
992,2,15.5,9.07,1,24.5,8.5,164436
893,3,34.8,4.79,0,58.8,5.0,139840
430,1,29.4,11.39,0,38.5,5.6,42730
1072,3,9.7,5.25,0,24.9,6.0,214960
1914,5,39.1,13.63,1,55.5,6.2,278944
801,3,1.0,15.89,0,49.0,6.0,162107
916,3,19.1,17.22,0,71.1,6.2,129333
2495,7,17.6,19.72,0,52.7,8.0,393101
1282,3,7.6,0.1,1,61.7,7.2,188182
1761,4,24.6,2.81,1,57.6,8.8,289553
1921,6,39.7,27.57,0,65.3,7.4,270711
1931,4,38.7,16.06,1,36.7,6.0,264315
839,1,30.9,11.35,0,53.0,7.3,127934
1484,4,0.0,10.19,1,47.9,4.7,249499
791,3,0.0,9.66,1,59.8,3.5,168339
2823,7,22.5,0.1,0,53.8,8.0,445728
803,3,19.5,5.37,1,40.8,8.5,176869
1076,1,12.5,9.33,0,44.9,7.1,184160
1080,2,48.6,5.7,1,74.7,6.4,123152
852,1,21.6,6.49,0,24.6,5.0,108723
2276,6,28.1,25.35,1,60.6,8.8,295238
2811,6,34.8,8.49,1,68.6,7.7,422405
1362,2,20.8,11.67,1,58.7,7.4,217250
940,3,58.9,11.46,0,79.6,7.0,157955
482,2,5.9,13.54,1,64.1,6.3,109397
1478,4,10.9,7.14,1,55.8,5.3,223809
1442,4,5.9,17.48,1,43.0,7.4,238926
1274,4,43.4,12.66,0,56.0,6.2,132734
1711,4,32.0,2.28,0,60.2,6.4,244218
1798,4,11.8,9.35,0,50.1,9.6,225771
1762,5,7.0,8.97,0,38.9,6.9,288790
1442,4,40.8,8.69,0,31.9,3.3,190765
1049,3,25.4,13.06,0,52.8,6.2,152185
1933,5,41.2,13.81,0,27.8,5.5,245184
1606,3,19.1,13.1,1,42.9,6.8,226291
2044,6,27.7,12.03,0,13.5,4.9,317575
1995,5,24.5,10.51,0,62.5,7.7,258783
889,2,10.6,0.1,1,67.3,6.6,180121
883,2,17.8,14.67,0,51.2,6.3,110158
1222,3,2.2,12.93,0,77.5,7.2,148534
1072,3,27.4,4.09,1,70.2,6.9,213081
1978,4,31.4,11.68,0,57.2,6.8,308718
1776,4,34.9,13.89,0,48.3,6.7,233507
2150,5,30.0,17.03,0,44.8,7.0,286575
1798,6,18.1,13.06,0,58.4,7.5,272965
1704,5,43.3,11.93,1,47.9,7.3,239464
2200,4,33.4,15.68,1,58.2,8.7,300393
1835,6,40.8,8.16,1,59.3,6.2,293730
1634,5,41.8,12.47,1,46.6,7.4,303638
2340,5,18.1,6.27,1,66.4,10.0,360392
1658,2,25.8,16.66,1,46.6,6.9,257383
1448,4,31.6,0.34,1,50.3,7.0,251998
1181,4,2.8,14.9,0,35.3,5.1,146374
1952,6,3.1,10.11,1,45.9,5.9,317017
2219,5,0.5,15.79,1,82.4,6.8,328205
1575,5,18.4,5.32,0,36.5,7.8,298278
2254,4,15.0,10.54,0,56.6,8.0,363849
615,1,0.0,10.36,1,43.2,7.5,136484
1572,4,22.2,12.6,0,16.8,8.2,276453
1580,5,18.6,3.71,1,58.4,5.5,257052
1237,4,37.7,13.82,1,41.7,7.7,227333
2792,8,50.2,0.1,0,54.8,7.0,415416
1567,3,26.8,5.99,1,64.8,7.2,269340
1396,4,9.6,0.62,0,53.5,6.5,264434
1613,4,29.7,14.97,0,54.9,5.6,240062
599,1,20.1,12.4,1,37.0,5.2,81097
1220,1,16.4,12.74,1,60.6,7.5,172236
2092,6,7.1,18.84,0,47.2,7.7,334599
1286,3,13.0,8.1,0,20.0,6.8,230645
1186,2,17.3,13.66,0,62.4,7.0,173748
2255,5,32.1,10.4,1,67.0,5.9,316133
2270,6,27.7,9.48,0,72.2,7.8,338706
1858,5,47.4,17.84,0,82.6,7.1,239810
1372,2,30.1,22.49,0,61.6,6.5,162002
1480,5,26.4,7.41,1,57.7,8.3,301651
1198,4,15.4,15.0,1,66.4,8.0,190679
1103,2,4.4,11.91,1,36.7,4.7,188615
1078,2,11.5,11.99,0,24.9,7.1,174692
1291,4,9.5,11.48,1,42.8,5.6,184571
1083,2,0.0,8.0,1,69.2,7.2,156604
818,2,4.9,0.1,1,40.1,2.3,144422
1710,3,44.0,19.21,0,57.0,7.3,170195
1717,4,25.5,5.83,1,58.6,8.1,320391
2450,5,14.4,8.55,0,53.7,6.8,347006
1266,2,26.0,8.68,1,30.8,5.3,180314
1748,6,0.0,5.3,0,55.1,9.9,339042
1756,4,24.2,11.44,1,43.7,8.7,274478
1473,4,39.2,9.73,1,75.5,6.2,234856
1972,3,18.2,5.7,0,67.1,6.6,266516
1988,4,0.0,10.9,0,44.2,4.0,286607
1764,5,13.8,9.8,1,76.5,7.7,308133
1472,4,39.2,15.57,1,55.2,4.9,185952
1421,2,23.9,1.96,0,24.9,8.0,237490
916,2,0.0,5.17,1,48.8,8.5,122700
1197,3,55.5,14.35,1,74.5,6.9,196013
1289,4,1.2,6.16,1,37.7,5.4,214287
1038,2,16.4,4.58,1,49.0,8.9,188310
1820,3,4.4,6.46,0,29.6,7.0,276692
2198,5,4.5,9.39,1,32.0,7.1,323962
1146,2,13.2,9.42,0,37.5,5.6,145686
1742,5,29.5,8.74,1,31.6,7.3,293334
1083,1,39.4,3.83,1,40.7,6.7,180137
1448,3,14.2,14.64,1,76.1,5.0,186911
1255,4,4.8,17.96,1,49.5,9.0,233420
1901,5,27.2,0.1,0,61.8,9.6,321440
1261,4,27.6,0.68,1,66.4,8.5,217589
2106,4,23.6,16.02,0,33.4,8.3,269015
1477,2,24.1,19.42,1,37.5,9.6,221441
1275,4,18.3,0.1,1,61.5,5.4,229860
973,3,21.5,14.89,0,40.5,5.4,143064
1727,4,17.3,19.83,1,60.5,6.4,236067
2048,4,36.1,4.83,1,75.2,7.4,314719
1737,4,53.4,19.48,1,28.2,6.6,269931
2719,6,22.7,8.93,1,44.6,5.5,378478
2315,7,19.9,11.89,0,47.0,7.0,342202
1446,6,23.8,5.68,1,42.1,6.9,325168
1441,4,10.1,16.01,1,40.9,8.3,247236
1835,4,31.5,15.01,1,42.6,7.1,237927
1181,1,26.6,20.35,0,49.8,4.1,122048
2183,4,13.7,18.64,0,52.5,7.6,286269
1781,6,33.5,9.95,1,64.3,9.4,302173
1728,3,20.3,28.65,1,49.6,7.0,241227
1943,5,5.4,18.1,1,66.8,8.5,287926
2461,7,25.3,13.24,1,41.1,6.2,417735
1685,5,23.6,4.02,1,32.0,7.8,289074
1543,4,34.4,0.82,0,45.4,5.9,224281
2354,6,32.5,1.33,1,56.9,6.6,332280
2084,5,18.4,4.4,1,62.9,6.6,302699
1440,3,12.9,18.26,1,71.9,7.7,186638
1603,4,20.0,12.92,0,54.4,5.8,226096
1698,5,25.4,6.32,0,61.3,4.8,228604
1781,5,27.3,9.18,0,70.5,7.7,287597
922,4,24.5,8.45,1,38.3,7.6,163182
829,2,18.6,14.8,1,46.8,7.2,161546
1156,4,35.0,4.73,0,91.6,8.4,198665
1118,2,9.9,12.1,0,62.8,6.7,183086
1278,4,57.2,11.8,1,57.7,7.4,213352
1917,4,31.4,4.91,1,63.4,6.5,337382
1516,4,3.1,19.53,0,30.0,6.6,208562
1698,5,22.8,8.23,0,40.3,7.5,288419
988,3,31.6,4.04,0,34.8,10.0,190512
1369,5,14.8,15.12,1,56.3,8.1,260663
1894,6,0.0,10.33,1,44.5,7.8,324736
1897,6,4.4,12.45,1,51.4,8.2,346288
1238,4,28.1,2.89,1,45.3,3.5,167343
1681,6,0.0,14.87,1,25.6,7.5,266553
2699,6,0.0,23.03,1,63.3,8.4,384322
1591,5,28.1,2.42,0,23.6,7.1,259529
1253,2,16.7,12.13,0,39.1,6.9,186242
1513,3,9.6,5.29,1,30.3,5.6,227300
1646,5,12.6,26.14,0,36.8,6.3,210394
1524,5,0.0,17.44,0,53.0,5.7,218534
1584,3,27.3,11.69,1,68.5,8.5,198278
878,2,7.9,2.63,1,26.6,9.3,178445
1119,3,12.0,4.08,1,41.6,9.9,216663
1525,4,25.2,14.48,0,23.8,5.7,233100
1517,4,16.2,1.83,1,40.9,6.0,259631
1317,6,9.4,2.01,0,51.1,5.9,281347
1511,4,0.0,10.05,0,61.5,5.5,253669
1631,3,25.5,10.8,1,18.2,5.5,262424
2045,4,21.2,12.28,0,58.3,6.2,294833
1550,4,12.2,7.36,0,35.4,8.3,267529
1800,4,4.4,15.52,0,31.8,5.9,259748
1329,4,20.2,4.83,0,51.0,8.6,227332
1886,5,27.2,13.76,1,59.4,9.1,342775
1788,4,21.5,11.28,0,48.5,7.4,262425
2033,7,44.6,13.6,1,33.6,8.8,289002
1957,4,30.6,17.09,0,48.5,5.0,275340
1894,5,18.4,7.27,1,39.1,6.2,322257
1551,4,31.1,6.03,1,59.1,7.3,250872
1722,5,20.7,0.1,0,66.1,7.3,230598
2132,6,20.7,0.1,1,65.2,9.1,388104
1274,4,39.4,8.94,1,49.7,5.5,203108
1286,4,6.5,9.35,0,66.8,6.2,198194
1691,4,20.3,3.48,1,34.7,6.9,306578
1808,5,37.8,4.77,1,76.7,6.2,224195
1188,4,24.6,19.14,1,34.6,5.4,186118
1563,5,14.5,15.26,1,19.5,6.3,241950
1553,3,0.0,2.43,1,70.5,6.6,295080
492,1,0.0,7.35,1,39.3,9.2,132123
1490,4,51.1,12.44,1,51.8,5.5,188866
1521,2,24.6,6.24,1,34.5,8.2,269085
1520,4,11.2,5.15,1,85.5,8.9,197892
2308,7,25.2,7.97,0,77.3,6.2,354242
992,2,5.8,16.54,1,73.2,7.4,129492
1188,3,15.0,17.09,0,51.3,7.9,169364
400,1,5.9,5.59,0,64.7,7.6,83211
1360,3,0.0,12.76,1,49.2,7.1,248528
1402,3,0.0,9.96,0,66.8,6.0,268947
1345,3,0.0,3.95,1,43.8,8.0,198187
2154,5,35.3,8.22,0,73.8,6.4,313538
2030,5,5.2,2.41,1,43.1,7.0,390556
1639,4,28.0,16.98,1,44.8,7.3,231427
1415,5,34.3,19.31,0,43.0,8.3,197126
2113,5,20.2,7.54,0,52.9,9.9,334898
1590,4,15.5,6.11,1,44.2,5.9,277695
1191,3,22.0,16.33,0,57.3,7.1,189588
742,1,13.8,17.3,0,42.8,4.8,89172
1379,2,38.1,3.31,0,61.9,9.2,187391
1977,4,48.1,9.11,1,72.8,7.1,312399
2738,6,41.7,9.65,0,51.2,6.6,360230
1631,4,0.0,5.38,0,83.3,7.1,210466
1217,4,13.4,12.32,0,66.9,7.2,157591
1008,1,20.1,5.8,1,82.1,5.9,138857
1876,4,26.9,6.76,0,49.1,8.8,322218
718,1,0.0,9.39,1,25.1,8.0,117146
1875,4,0.0,1.07,1,39.4,8.2,358470
2009,6,39.6,0.1,0,40.9,6.0,339534
1818,4,11.6,15.51,0,35.7,5.9,267928
1490,4,0.0,5.56,1,17.1,6.8,201492
1882,6,3.4,22.81,0,65.4,8.2,255940
1685,5,25.9,21.83,1,22.1,7.8,244500
1211,2,7.7,6.96,0,63.9,5.8,225922
2525,6,23.6,24.03,0,82.8,8.0,330021
1424,3,5.3,15.63,1,38.3,5.5,200990
1988,5,0.0,6.13,0,55.8,6.0,312936
400,1,41.4,0.1,1,44.0,7.2,55171
2238,5,26.0,14.13,1,62.4,5.2,316928
2334,6,15.0,10.19,1,32.1,5.6,337241
1615,4,12.2,12.59,0,48.0,9.3,323830
1879,5,42.0,8.63,0,66.8,9.0,256345
1879,5,28.9,3.14,0,49.3,10.0,351877
1279,4,37.2,7.44,1,25.6,7.7,188716
1874,4,11.2,14.24,1,68.6,8.0,293401
1196,4,20.8,7.87,1,30.6,6.8,223449
1296,3,26.0,7.84,1,51.2,6.5,209778
2163,4,11.7,0.88,0,58.7,8.3,335043
2087,3,18.6,10.55,1,51.8,9.0,335910
1247,3,11.2,3.33,1,88.1,8.2,227599
1233,2,26.0,15.51,1,61.0,5.7,169305
1277,4,0.2,5.6,0,47.0,7.6,208447
1966,3,28.6,8.23,1,59.0,5.8,275744
1100,2,24.7,22.98,1,53.1,6.5,148213
1778,5,17.0,8.16,1,50.7,9.5,295186
1973,4,26.7,7.36,0,53.7,5.2,278907
1556,4,14.5,13.51,0,43.5,10.0,215788
2105,5,9.9,0.1,1,53.2,7.8,321278
1448,4,28.2,17.5,0,42.4,6.3,226406
1493,4,28.8,15.96,0,21.6,7.1,164880
1111,4,12.4,13.15,1,67.1,6.0,216579
2109,5,11.1,0.1,0,41.5,6.2,314840
1217,2,17.3,8.44,1,52.1,7.1,237853
1775,4,11.7,2.36,1,38.6,6.5,321880
1564,4,42.9,16.74,0,39.0,5.6,200886
1074,2,24.7,16.32,0,34.4,6.7,146375
1295,3,20.2,12.33,1,64.2,5.0,232957
2291,5,6.0,2.78,1,67.8,5.1,382918
1701,4,31.1,18.97,1,50.4,5.1,260625
1095,2,10.8,8.43,0,42.0,9.5,216065
1753,3,10.2,20.83,0,24.6,7.6,222879
1527,4,31.6,11.59,0,61.9,7.9,231106
3327,8,25.8,13.04,0,39.9,7.0,456050
1743,3,0.0,7.24,1,33.2,7.8,258568
1410,4,17.6,18.44,0,50.4,8.8,220748
2310,7,21.9,13.65,1,45.0,7.6,350311
679,2,14.9,18.66,1,27.2,9.5,130309
1647,4,22.4,11.07,1,29.3,6.9,247980
2597,6,0.0,9.72,0,55.0,7.9,362209
1542,4,0.0,13.57,0,40.2,8.1,291339
733,2,5.4,18.66,0,57.7,5.6,113173
1402,4,24.2,16.1,1,52.2,7.1,182380
2327,6,0.0,10.83,0,65.7,4.2,343623
1788,4,7.3,0.1,1,37.5,6.8,338563
1181,3,0.0,14.86,1,53.5,6.6,221552
1257,4,16.4,1.37,0,59.6,6.5,198592
1320,3,49.4,10.21,0,40.6,6.4,168936
1781,5,16.7,9.31,0,66.9,7.8,251200
2269,7,18.4,1.49,0,25.0,5.7,339818
2126,5,32.6,12.24,1,37.5,9.8,314166
1828,6,20.3,22.93,0,24.4,7.9,238440
934,2,16.8,8.12,1,39.0,5.8,147936
936,3,33.9,14.6,0,47.7,8.0,153009
1867,6,27.1,24.13,1,62.5,8.5,271164
927,2,24.3,15.18,0,47.7,7.6,143579
1487,5,17.9,6.13,1,41.1,5.5,290309
1752,5,14.8,11.42,1,26.8,10.0,346770
1031,2,33.8,12.88,0,31.8,8.0,151903
1088,2,15.0,18.6,1,54.7,5.1,178385
1553,5,38.5,17.28,0,63.2,7.3,217103
1852,5,4.3,0.1,0,43.7,6.7,291902
2131,4,41.5,4.86,0,68.2,7.0,268987
1904,5,27.1,9.58,1,35.8,5.2,290867
1637,4,5.5,3.91,0,44.1,7.1,292962
1227,3,27.6,0.1,0,45.4,5.8,162321
1065,5,10.2,5.65,0,72.9,6.5,183742
1345,4,20.5,9.98,1,52.0,7.6,217200
1805,4,12.7,6.85,0,23.0,6.3,283696
1768,5,18.0,4.02,0,64.3,6.6,281902
550,1,34.1,10.25,0,77.7,8.2,97205
1207,4,27.8,12.06,1,46.3,5.7,240614
2202,4,3.1,7.19,1,36.5,6.0,316682
1640,4,4.0,18.23,1,63.0,5.1,220882
891,3,24.1,10.35,1,79.5,5.8,152143
2778,8,25.1,4.77,1,62.7,7.2,466845
1586,3,9.9,3.25,1,25.7,8.0,233560
1792,4,43.9,8.72,0,61.3,5.8,252629
1800,5,32.2,16.68,0,56.1,7.9,254957
1416,3,10.6,5.06,1,35.7,7.2,261998
1236,3,9.2,13.58,0,69.3,4.9,192952
2661,7,16.6,10.57,1,56.6,7.3,407707
2102,5,15.0,21.96,1,69.7,8.8,324441
2011,3,38.8,12.34,1,34.1,4.2,253035
1888,4,34.8,5.81,0,56.0,10.0,307810
1098,3,20.5,14.42,0,36.6,6.1,199627
2239,4,30.2,14.62,0,53.7,4.5,295013
1178,3,32.3,7.62,0,72.2,7.2,165986
1742,3,20.9,3.02,0,28.6,8.2,267832
780,3,26.0,13.22,0,29.5,6.6,148935
580,3,28.9,10.38,0,64.3,7.5,104053
1759,4,27.3,0.9,0,49.8,10.0,255409
1195,3,8.3,11.53,0,67.6,7.3,212004
605,1,9.8,6.18,0,37.9,10.0,103333
1870,4,15.7,0.91,0,50.8,8.9,310618
2660,8,9.4,7.89,1,60.3,7.1,374397
2295,5,0.0,17.7,1,53.2,7.4,350087
1471,3,30.1,17.25,0,23.2,6.5,202868
1604,3,25.2,15.68,1,92.3,7.4,179120
2044,6,0.0,11.62,0,53.2,7.8,332734
2161,3,16.4,13.57,1,29.9,6.4,283590
1428,3,17.2,10.59,0,54.7,4.9,204985
1617,4,22.7,3.37,0,56.4,9.0,250687
1750,4,3.8,4.57,1,64.9,8.5,257229
1877,5,0.0,6.36,0,63.9,4.9,261144
1533,5,27.8,18.41,1,46.8,7.3,214507
1540,3,0.0,16.46,0,24.2,8.5,266534
2290,7,16.5,3.52,1,56.9,8.4,399042
2205,4,15.1,10.32,1,25.4,6.0,383610
1839,6,18.2,7.58,1,68.2,8.5,294301
2460,6,23.8,9.07,0,39.0,7.0,348978
1407,3,44.0,6.78,1,59.5,7.6,217633
2411,6,0.0,18.43,1,40.2,5.6,352918
1871,5,33.1,9.89,0,42.6,1.0,231744
3236,8,0.0,11.3,0,38.0,5.8,478250
1004,2,40.9,11.35,1,60.7,7.8,171356
1255,3,0.0,3.83,1,40.7,6.7,173409
1809,4,56.5,10.65,0,61.5,8.0,232489
1799,4,14.2,16.37,1,41.1,8.7,246793
2575,6,39.4,18.84,1,46.5,6.5,356510
1266,2,36.3,3.11,1,50.5,6.4,205962
2052,5,13.5,0.89,0,52.3,3.7,332952
2181,6,14.6,10.37,1,36.1,4.7,322748
1952,5,7.4,16.66,1,60.6,5.0,292327
1120,4,31.8,12.16,1,45.9,7.8,148953
2304,4,13.6,14.08,1,58.2,6.5,310607
2215,6,7.7,1.84,1,49.8,6.2,364593
1900,5,28.1,6.57,0,58.8,6.0,245687
1702,5,6.5,0.1,0,43.8,5.8,311502
1713,5,15.1,9.15,1,38.2,8.4,302192
1561,4,21.6,0.1,0,56.4,7.1,227967
1920,5,10.4,18.0,0,42.6,8.5,254097
1616,3,12.6,19.33,1,71.9,3.7,199489
1176,3,43.0,10.84,0,51.0,7.8,149317
1076,1,16.9,0.92,1,29.4,6.3,152603
1224,4,14.6,12.25,1,41.2,6.6,173208
1711,4,17.4,21.15,0,35.0,9.0,247556
1587,4,26.8,12.85,1,66.1,6.4,256175
1708,4,4.5,17.11,0,61.6,7.7,237152
1850,4,26.4,7.09,1,49.1,5.5,288241
1286,4,23.8,4.77,0,54.4,7.1,201106
2333,8,0.0,9.57,0,48.7,4.6,378214
1466,5,46.9,0.1,1,62.9,6.9,221966
1383,3,41.9,23.58,0,57.8,7.6,182826
1841,5,8.0,10.84,1,60.5,8.7,306093
682,2,3.2,15.2,0,47.1,5.8,146610
1205,2,23.4,7.23,0,40.5,6.2,192565
2091,4,0.0,0.74,1,60.0,6.0,338326
731,2,40.5,18.55,0,73.3,6.6,53337
2159,6,13.0,3.26,1,66.6,5.6,327709
2356,5,44.3,12.09,0,73.7,3.8,281998
1415,3,7.6,12.66,0,52.4,5.4,186403
1746,5,18.3,10.44,1,35.5,6.9,282783
2160,5,39.0,5.29,0,36.8,6.8,320355
1367,5,15.2,9.1,1,70.7,7.8,245249
2034,4,24.1,4.3,0,22.1,8.3,343607
1264,5,36.4,14.86,1,72.6,6.3,208817
1361,2,11.7,13.43,0,38.2,4.6,156978
1200,1,1.1,9.87,1,78.9,7.6,195906
1771,4,0.0,6.59,0,48.9,7.0,294422
2179,5,28.8,22.64,0,60.8,6.6,322710
1508,4,25.8,2.19,0,85.8,8.8,237316
964,2,35.9,0.73,0,45.0,7.7,154829
1059,2,15.9,9.51,0,44.8,7.2,193177
1797,4,0.0,8.45,0,39.6,7.2,287777
2522,7,0.0,16.59,0,35.0,8.3,348187
1797,4,63.0,13.88,0,45.1,6.0,184493
1407,4,27.9,10.18,0,41.7,5.7,254860
1983,5,22.1,13.0,1,31.2,6.6,261388
1480,3,24.2,12.89,1,46.8,5.2,212399
1411,2,0.0,22.62,1,56.7,6.9,228759
1121,3,8.1,11.52,1,36.6,7.1,152666
2304,5,46.1,5.91,0,47.6,6.9,297879
400,1,29.9,11.19,0,71.1,6.5,28190
1999,5,8.5,0.1,1,28.7,9.5,393278
1368,2,1.6,9.8,0,79.0,8.4,261224
1395,5,12.3,16.56,0,39.9,6.9,203123
2446,6,15.3,13.61,1,53.0,7.1,383541
1243,3,50.7,11.79,1,69.2,9.1,196209
1260,2,17.2,13.9,0,73.8,6.1,164890
1535,4,2.2,16.62,1,57.0,5.6,197632
1807,5,19.1,18.55,0,39.6,7.3,324003
1379,3,24.0,12.68,0,38.3,7.6,161135
813,2,0.8,8.1,0,41.4,7.7,156629
1167,2,26.0,0.1,0,78.3,8.2,169639
2241,4,38.1,15.87,0,44.3,5.9,320053
1637,3,22.1,13.09,0,54.9,4.9,242216
1826,5,8.0,10.92,1,34.3,6.1,269142
1469,4,12.1,5.87,0,32.7,7.9,225347
1270,4,0.0,15.79,1,50.4,5.6,171997
2439,5,18.0,8.46,0,45.1,4.1,345514
1506,4,24.7,9.79,0,46.2,7.2,247830
1378,3,6.6,9.66,0,27.8,6.1,205114
2148,5,49.1,12.7,0,48.9,4.4,275410
1239,3,31.9,3.11,1,73.2,7.1,249472
1303,3,0.0,13.38,1,37.2,6.4,240321
1605,4,0.0,5.67,1,63.5,9.5,316674
1600,4,5.2,5.89,1,5.0,7.1,222660
1730,4,43.6,15.31,1,38.0,7.9,267933
2646,6,33.4,4.03,1,21.3,7.0,408323
1768,4,44.4,15.3,1,68.5,6.1,212121
